,names_all,name_index,match,Cluster
10126,Moreflex Borrachas Ltda,10126,[],9667
10127,Moresco Hm&Lub India Private Ltd.,10127,[],9668
10128,Moresport (Pty),10128,[],9669
10129,Moresport Distribution Centre,10129,[],9670
10130,Moretonbay Rugby,10130,[],9671
10131,Morgan Imp.,10131,[],9672
10132,Morgan Industries Ltd.,10132,[],9673
10133,Morgan Polimer Seals S De Rl De Cv,10133,[],9674
10134,Moriroku（Tianjin）Co. Ltd.,10134,[],9675
10135,Morph Industries Sa De Cv.,10135,[],9676
10136,"Morrison Both Technology (Shenzhen) Co., Ltd.",10136,[],9677
10137,Morrison Express,10137,[],9678
10138,Mosca Hnos S A,10138,[],9679
10139,Motherlines Inc.,10139,[],9680
10140,Motherson Sumi Systems Ltd.,10140,[],9681
10141,Motion Technologies Ltd.,10141,[],9682
10142,Moto Zone S.A.S.,10142,[],9683
10143,Motodrive S A De C V,10143,[],9684
10144,Motoralmor Cia. Ltda,10144,[],9685
10145,Motoreductores Us Sa De Cv,10145,[],9686
10146,"Mountain Hawk Express Pvt., Ltd.",10146,[],9687
10147,Mountaineering Instruments Corp,10147,[],9688
10148,Mountville Mills Inc.,10148,[],9689
10149,Mountville Mills Rubber,10149,[],9690
10150,Mova Industrial S.A.C.,10150,[],9691
10151,Moveis Katzer Ltda,10151,[],9692
10152,Movitec Srl .,10152,[],9693
10153,"Mp Biomedicals India Pvt., Ltd.",10153,[],9694
10154,Mpc Dednisovskiy Jsc,10154,[],9695
10155,Mpc Inaglinskiy,10155,[],9696
10156,Mpg Transitos S.A.,10156,[],9697
10157,Mpi Polyester Industries Sdn.Bhd,10157,[],9698
10158,Mpm Silicones Llc,10158,[],9699
10159,Mr Forwarding Group,10159,[],9700
10160,Mr Ms Sp A,10160,[],9701
10161,Mr Price Group Ltd. A Division O,10161,[],9702
10162,Mr Price Sport Hammarsdale Dc,10162,[],9703
10163,Mr Retail,10163,[],9704
10164,Mr. Gary Taylor,10164,[],9705
10165,Mr. Gaurav Bajaj,10165,[],9706
10166,Mr. Orchids Llc,10166,[],9707
10167,Mr. Price Sport,10167,[],9708
10168,Mr. Tanzeel Jatala,10168,[],9709
10169,Mr. Vis Kallan,10169,[],9710
10170,Mrf Corporation,10170,[],9711
10171,Mrf Lanka Ltd.,10171,[],9712
10172,Mrf Ltd.,10172,[],9713
10173,Mri Mfg. Resourcing,10173,[],9714
10174,"Mrito (Shenzhen) Co., Ltd.",10174,[],9715
10175,Mrj Tulsidas & Co.,10175,[],9716
10176,"Mrk Healthcare Pvt., Ltd.",10176,[],9717
10177,Mrl Tyres Ltd.,10177,[],9718
10178,Msa Distribuciones Ltda,10178,[],9719
10179,Msl Corporate,10179,[],9720
10180,Msl De Colombia Ltda Codg Syga,10180,[],9721
10181,Msl Logistics,10181,[],9722
10182,"Mss India Pvt., Ltd.",10182,[],9723
10183,Mssl Wh System (Thailand) Co.L,10183,[],9724
10184,Mt Global Freight Solutions Inc.,10184,[],9725
10185,"Mtc Toys Pvt., Ltd.",10185,[],9726
10186,Mti Llc,10186,[],9727
10187,Mti Worldwide Logistics,10187,[],9728
10188,Mts Logistics Inc.,10188,[],9729
10189,Mubarak United Group,10189,[],9730
10190,Mubea De Mexico S.De.R.L.De C.V.,10190,[],9731
10191,Mubea Inc.,10191,[],9732
10192,Mucambo S.A.,10192,[],9733
10193,Mucambo Sa,10193,[],9734
10194,Mudanzas Mundial S.A.San Francisco,10194,[],9735
10195,Mudassar Traders,10195,[],9736
10196,Muehlstein Canada,10196,[],9737
10197,Muehlstein International,10197,[],9738
10198,Mueller & Meirer Lederwarenfabrik G,10198,[],9739
10199,Mufat Nig Ltd.,10199,[],9740
10200,Mughal Agencies,10200,[],9741
10201,Muhammad Din Sons,10201,[],9742
10202,Muhammad Sarwar Loom Store,10202,[],9743
10203,Muhsuraj Global Ltd.,10203,[],9744
10204,Mukta Trading Co.,10204,[],9745
10205,Mulliert Products & Advanced Engineering Solutions Sa De Cv,10205,[],9746
10206,Multibase Inc.,10206,[9274],8854
10207,Multibase India Ltd.,10207,[],9747
10208,Multiboard Line Industry Llp,10208,[],9748
10209,Multichem Indus,10209,[],9749
10210,Multideias Marketing E Transportes Internacionais Ltda,10210,[],9750
10211,Multidimensionales S.A.,10211,[],9751
10212,Multiempaques Del Norte,10212,[],9752
10213,Multiexponentes Sas,10213,[],9753
10214,Multiflex Srl .,10214,[],9754
10215,Multiform Chemicals Ltd.,10215,[],9755
10216,"Multiform Chemicals Pvt., Ltd.",10216,[],9756
10217,Multillantas Grimaldi Sa De Cv,10217,[],9757
10218,Multimodal Logistic Group,10218,[],9758
10219,Multiplex Solutions Inc.,10219,[],9759
10220,Multitech Elastomers,10220,[],9760
10221,Multitek Engineers,10221,[],9761
10222,Multiway Chemicals ( Pvt. ) Ltd.,10222,[],9762
10223,Mulvey Championship Hurleys,10223,[],9763
10224,Mundigramas S A S,10224,[],9764
10225,Mundo Deportivo De Zava Imp. Inc.,10225,[],9765
10226,Munesh Exp.,10226,[],9766
10227,Munir Abdullah Al Munif Factory For Plastic Pipe & Fitt,10227,[],9767
10228,Munir Brothers,10228,[],9768
10229,Murad Enterprises,10229,[],9769
10230,"Muraoka Rubber Reclaiming Co.,Ltd.",10230,[],9770
10231,Murlidhar Ratanlal Exports Limited,10231,[],9771
10232,Musab & Musab,10232,[],9772
10233,Museo Nacional De Costa Rica,10233,[],9773
10234,"Music Star Agricultural Equipment (Qingdao) Co., Ltd.",10234,[],9774
10235,Mustaqim Dyeing And Printing Industries,10235,[],9775
10236,Mutu Gading Tekstil,10236,[],9776
10237,Mv Carnival Panorama,10237,[],9777
10238,Mv Disney Magic Fowlco Marine Ltd.,10238,[],9778
10239,Mv Navigator Of The Seas Freeport D,10239,[],9779
10240,Mv Oceanic C/O Boys,10240,[],9780
10241,Mv Samoana,10241,[],9781
10242,"Mvombe Pte., Ltd.",10242,[],9782
10243,Mwc De Mexico S De Rl De Cv,10243,[],9783
10244,Mx Riusa Ii Sa De Cv,10244,[],9784
10245,Mx Systems International P Ltd.,10245,[],9785
10246,My Club Gear,10246,[],9786
10247,"Mya Htike Co., Ltd.",10247,[],9787
10248,Myers Power Products Inc.,10248,[],9788
10249,Myk Laticrete India Private Ltd.,10249,[],9789
10250,Mykin. Inc.,10250,[],9790
10251,Myntra Jabong India Private Ltd.,10251,[],9791
10252,"Myntra Jabong India Pvt., Ltd.",10252,[],9792
10253,Mysf Imp. & Exp.,10253,[],9793
10254,Myshoes Se,10254,[],9794
10255,Mysore Polymers & Rubber Products,10255,[],9795
10256,Mysore Polymers & Rubber Products . Ltd.,10256,[],9796
10257,"Mytex Polymers India Pvt., Ltd.",10257,[],9797
10258,Mz9 Sports,10258,[],9798
10259,Mzx Brasil,10259,[],9799
10260,N & H Trading Co.,10260,[],9800
10261,N J International Inc.,10261,[],9801
10262,N P K Plus,10262,[],9802
10263,N S H Trading,10263,[],9803
10264,N S R Rubber Corp,10264,[],9804
10265,N. K. Exim,10265,[],9805
10266,N.D.Rubber,10266,[],9806
10267,"N.D.Rubber Public Co., Ltd.",10267,[],9807
10268,N.M. Zackriah & Co.,10268,[],9808
10269,N.P.Cotton Mills Ltd.,10269,[],9809
10270,N.S.K. Global Imp.,10270,[],9810
10271,N.T.C,10271,[],9811
10272,N.Z.Textile Ltd.,10272,[],9812
10273,NAFTNA INDUSTRIJA SRBIJE,10273,[10280],9813
10274,NEGROMEX,10274,[7503],7165
10275,NETAFIM LTD.,10275,[17980],9814
10276,NEXEO SOLUTIONS EUROPE B.V.,10276,[17979],9815
10277,NEXT RETAIL LIMITED,10277,[17982],9816
10278,NICHIREKI    ,10278,[],9817
10279,"NINGHAI REAL PLASTIC MOULD CO.,LTD",10279,[],9818
10280,NIS ( GPN SUBCIDIARY),10280,"[10294, 10273]",9813
10281,NKNH,10281,[10682],9819
10282,NORDENIA,10282,"[10709, 10094]",9637
10283,NOVA Chemicals Corporation,10283,[],9820
10284,NR RUBBER INDUSTRIES SDN BHD,10284,[],9821
10285,Nabil Mohsen Saleh Alrashedi Tradin,10285,[],9822
10286,Naca Logistics Services Usa Inc.,10286,[],9823
10287,Naca Logistics Usa Inc. Dba Vanguard,10287,[],9824
10288,Nacala Agro Processing Limitada,10288,[],9825
10289,"Nachigo Industrial Co., Ltd.",10289,[],9826
10290,Nacional De Servicios Dargue S.A.,10290,[],9827
10291,Nacresol Srl .,10291,[],9828
10292,Nad International S A De C V,10292,[],9829
10293,Naffco Jebel Ali,10293,[],9830
10294,Naftna Industrija Srbije a.d. (BELEX:NIIS),10294,[10280],9813
10295,Nagang Imp. & Exp. Nz Ltd.,10295,[],9831
10296,Nagase Enterprise Mexico S.A. De C.V.,10296,[],9832
10297,Nagda Grasim Industries Ltd.,10297,[],9833
10298,Nagina Cotton Mills Ltd.,10298,[],9834
10299,Nagle Athletic Surfaces,10299,[],9835
10300,Nagook Ltd.,10300,[],9836
10301,Nagra Spinning Mills Ltd.,10301,[],9837
10302,Nahua S.A De C.V,10302,[],9838
10303,Naigai Gomu Philippines Corp,10303,[],9839
10304,Nairobi Sports House Ltd.,10304,[],9840
10305,Naju Accesorios Srl .,10305,[],9841
10306,Nakagawa Kaname Trading(Shen Zhen) Co. Ltd.,10306,[],9842
10307,Nakh Va Alyaf Apadana Co.,10307,[],9843
10308,Nakhiran Spinning & Weaving Co.,10308,[],9844
10309,Nakhoda Enterprises,10309,[],9845
10310,Nakoda Enterprises,10310,[],9846
10311,Nakoda Polymers,10311,[],9847
10312,Nalco,10312,[],9848
10313,"Nalco (China) Environment Solutions Co., Ltd.",10313,[],9849
10314,Nalco Pakistan (Pvt) Ltd.,10314,[],9850
10315,Nam Bee Rubber Works Sdn Bhd,10315,[],9851
10316,Nam Dinh Textile Garment Joint Stoc,10316,[],9852
10317,Nam Polymers Inc.,10317,[],9853
10318,Naminath Trade Link,10318,[],9854
10319,Nammour's Inc.,10319,[],9855
10320,"Nan Pao Resins (China) Co., Ltd.",10320,[],9856
10321,"Nan Pao Resins (Foshan) Co., Ltd.",10321,[],9857
10322,"Nan Pao Resins Chemical Co., Ltd.",10322,[],9858
10323,Nan Tong Long Ye Pi Ge Zhi Pin You Xian Gong Si,10323,[],9859
10324,Nan Ya Plastics Corp. America,10324,[],9860
10325,"Nan Yang Textile Co., Ltd.",10325,[],9861
10326,Nanak Furnishers (P) Ltd.,10326,[],9862
10327,Nanbu Philippines Inc.,10327,[],9863
10328,Nanchang Kohler Ltd.,10328,[],9864
10329,Nancy Ntangu,10329,[],9865
10330,"Nangang (Zhangjiagang Bonded Area) Rubber Industry Co., Ltd.",10330,[],9866
10331,"Nanhai Fuhe Toys Co., Ltd.",10331,[],9867
10332,"Nanhai Light Industrial Products Imp. & Exp. Co., Ltd. Of Guangdong",10332,[],9868
10333,Nanimarquina,10333,[],9869
10334,"Nanjin Uniwill Supply Chain Management Co., Ltd.",10334,[],9870
10335,Nanjing Bonagro International Trading Co.,10335,[],9871
10336,"Nanjing Dazhong Taibang Science & Technology Co., Ltd.",10336,[],9872
10337,"Nanjing Dongzhan Beihua New Materials Technology Co., Ltd.",10337,[],9873
10338,"Nanjing Fengsheng Yongkang Software Technology Co., Ltd.",10338,[],9874
10339,"Nanjing Gimpo English Sa Synthetic Rubber Co., Ltd.",10339,[],9875
10340,"Nanjing Haoming Industry And Trade Co., Ltd.",10340,[],9876
10341,"Nanjing Jinhu Tyre Co., Ltd.",10341,[],9877
10342,"Nanjing Leitz Metalworking Technology Co., Ltd.",10342,[],9878
10343,Nankang,10343,[],9879
10344,Nankang Zhangjiagang Free Trade Zone Rubber Industria C,10344,[],9880
10345,Nannu Spinning Mills Ltd.,10345,[],9881
10346,Nano Estate Trading Sapi De Cv,10346,[],9882
10347,Nanochem Solutions,10347,[],9883
10348,Nanomateriales Sa De Cv,10348,[],9884
10349,"Nanqin Plastic Industry (Shenzhen) Co., Ltd.",10349,[],9885
10350,"Nanson Overseas Pvt., Ltd.",10350,[],9886
10351,"Nantong Aircraft Maintenance Engineering Co., Ltd.",10351,[],9887
10352,"Nantong Haijia Compound Material Co., Ltd.",10352,[],9888
10353,"Nantong Wuzhou Bearing Co., Ltd.",10353,[],9889
10354,"Nantong Yanfeng Jiangsen Seat Cover Co., Ltd.",10354,[],9890
10355,"Nanyue Herong Electrical Appliance (Shenzhen) Co., Ltd.",10355,[],9891
10356,Naps India Shoes Private Ltd.,10356,[],9892
10357,Naps Juarez S. De R.L. De C.V.,10357,[],9893
10358,Naqsh Al Khaleej Tex Embroidery Ll,10358,[],9894
10359,Narendra Agencies,10359,[],9895
10360,Narendra Kumar Kansal Huf,10360,[],9896
10361,Narmada Polymers,10361,[],9897
10362,"Narmada Valley Rubbers Pvt., Ltd.",10362,[],9898
10363,Narmineh Baft Co.,10363,[],9899
10364,Narula International,10364,[],9900
10365,Nasaji Behtaban,10365,[],9901
10366,"Nashigandha Polymers Pvt., Ltd.",10366,[],9902
10367,Nasika Products Sa,10367,[],9903
10368,Nasr Kalaye Jam Co.,10368,[],9904
10369,Nassaji Ardekan Co.,10369,[],9905
10370,Nassaji Azarglw Kashan Co.,10370,[],9906
10371,Nassaji Behtaban Co.,10371,[],9907
10372,Nassaji Yard Co.,10372,[],9908
10373,Natal Gaskets (Pty) ) Ltd.,10373,[],9909
10374,Nathan Gremmo Community Fund Inc.,10374,[],9910
10375,Natiflex Comercio & Reciclagem De Borrachas Eireli,10375,[],9911
10376,National Adhesives Limited,10376,[],9912
10377,National Adhesives Ltd.,10377,[],9913
10378,National Aerospace Fasteners Corpn,10378,[],9914
10379,National Agencies,10379,[],9915
10380,National Air Cargo,10380,[],9916
10381,National Bank Ltd.,10381,[],9917
10382,National Bank Of,10382,[],9918
10383,National Bank Of Pakistan,10383,[],9919
10384,National Books Store G F,10384,[],9920
10385,National Co. For Spinning & Weaving,10385,[],9921
10386,National Commercial Bank Cjsc,10386,[],9922
10387,National Credit And,10387,[],9923
10388,National Development Bank Plc,10388,[],9924
10389,National Establishment Of,10389,[],9925
10390,National Exp. Corporation,10390,[],9926
10391,National Fence Co.,10391,[],9927
10392,National Fire Fighting Mfg.,10392,[],9928
10393,National Gypsum Co.,10393,[],9929
10394,National Industries Co.,10394,[],9930
10395,National Material Trading Llc,10395,[],9931
10396,National Rubber Industries,10396,[],9932
10397,National Rubber Spare Parts Factory,10397,[],9933
10398,"National Science And Technology Co., Ltd. Of Dongguan City",10398,[],9934
10399,National Starch & Chemical,10399,[],9935
10400,"National Starch and Chemical Company, Adhesives and Electronic Materials Business",10400,[],9936
10401,National Technical Director,10401,[],9937
10402,National Tube Supply (M20),10402,[],9938
10403,National Tyre Re Treaders,10403,[],9939
10404,Nations Trust Bank Plc,10404,[],9940
10405,Natur Industria De Couros Ltda,10405,[],9941
10406,Natural Sourcing International,10406,[],9942
10407,Naturcal Courcing Int4 Ernational,10407,[],9943
10408,Naturipe Farms Imp. Inc.,10408,[],9944
10409,"Nav Auxichem Pvt., Ltd.",10409,[],9945
10410,Navbharat Carbon Co.,10410,[],9946
10411,Naveena Exp. Ltd.,10411,[],9947
10412,Navi Lux Sa De Cv,10412,[],9948
10413,Navicon Do Brasil Ltda,10413,[],9949
10414,Navicon Unlimited Llc,10414,[],9950
10415,Naviera Austral S.A.,10415,[],9951
10416,Navistar Big Bore Diesels Llc,10416,[],9952
10417,Navistar Inc.,10417,[],9953
10418,Navyug (India) Ltd.,10418,[],9954
10419,"Navyug Chemicals Pvt., Ltd.",10419,[],9955
10420,Navyug India Ltd.,10420,[],9956
10421,Navyug Rubber Industries,10421,[],9957
10422,Nayasa Superplast,10422,[],9958
10423,Nayyer Industries (Pvt) Ltd.,10423,[],9959
10424,Nazeer Engineering,10424,[],9960
10425,Nb Noroeste Borracha Industria & Comercio Ltda,10425,[],9961
10426,Nb Sport (Pty) Ltd. T/A Matai Sport,10426,[],9962
10427,Ncl International Logistics Usa,10427,[],9963
10428,"Ncm Hersbit Chemical Co., Ltd.",10428,[],9964
10429,"Ncm International Co., Ltd.",10429,[],9965
10430,Ndo America Inc.,10430,[],9966
10431,Neapolis Sociedad Anonima,10431,[],9967
10432,Neaton Rome Inc.,10432,[],9968
10433,Nec Tokin Electronics (Phils) Inc.,10433,[],9969
10434,Nec/Tokin Electronics (Wujiang) Corp.,10434,[],9970
10435,Nedous Agri Fresh Private Ltd.,10435,[],9971
10436,Needah Distributors,10436,[],9972
10437,Neelam & Nidhi Imp. & Exp.,10437,[],9973
10438,Neelkanth Rubber Mills,10438,[],9974
10439,Neenah Germany GmbH,10439,[],9975
10440,Neenah Plant,10440,[],9976
10441,Negin Mashad Carpet Co.,10441,[],9977
10442,Negociacion Lanera Alfa S.A.C. Nelana,10442,[],9978
10443,Negociacion Lanera Alfa Sac,10443,[],9979
10444,Nei Systems Mexico S. De R.L. De C.V.,10444,[],9980
10445,Neimhan Hersi Hassan,10445,[],9981
10446,Nelson Schoenen B.V.,10446,[],9982
10447,Nem Advisors Llc,10447,[],9983
10448,Nenad Trade International,10448,[],9984
10449,Neo Mfg. Llc,10449,[],9985
10450,Neobrasil Comercio Exterior Ltda,10450,[],9986
10451,Neocorp,10451,[],9987
10452,"Neopolymer Co., Ltd.",10452,[],9988
10453,Neoprex (Pvt) Ltd.,10453,[],9989
10454,Neotec Industria E Comercio De Pneus Ltda,10454,[],9990
10455,Neotek Corp. Inc.,10455,[],9991
10456,Nepal Investment Bank,10456,[],9992
10457,"Nepal Power Solution Pvt., Ltd.",10457,[],9993
10458,Nepal Traders And Suppliers,10458,[],9994
10459,Nepean Rubber Mouldings (Pty) ) Ltd.,10459,[],9995
10460,Neptune Orthopaedics,10460,[],9996
10461,Neptune Shipping Ltd.,10461,[],9997
10462,Nerokem Speciality Products,10462,[],9998
10463,Nescamp Services Co.,10463,[],9999
10464,Nesmat Alhaya Garments And Textiles,10464,[],10000
10465,Nessyman International Trading,10465,[],10001
10466,Nestle Mexico S.A. De C.V.,10466,[],10002
10467,Nesto Hyper Market Llc,10467,[],10003
10468,Nesto Hypermarket Llc,10468,[],10004
10469,Net Imp. & Exp. Private Ltd.,10469,[],10005
10470,Net Print S.A. De C.V.,10470,[],10006
10471,Net Sports Group,10471,[],10007
10472,Net Systems Inc.,10472,[],10008
10473,Netball New South Wales & Gaints,10473,[],10009
10474,Netball New Zealand Inc.,10474,[],10010
10475,Netball Nsw,10475,[],10011
10476,Netball Nsw C/Genea Netball Centre,10476,[],10012
10477,Netball Queensland Qsnc,10477,[],10013
10478,Netball Vic (Att:Brad Munro),10478,[],10014
10479,Netbrands Media,10479,[],10015
10480,Netfest Outdoor/3 Vent,10480,[],10016
10481,Nethchem Colour Works Lanka (Pvt) L,10481,[],10017
10482,Neumaticos Del Alba S.A. (Neumalba),10482,[],10018
10483,"Neva Imp. & Exp. Pvt., Ltd.",10483,[],10019
10484,New Alphatex Co.,10484,[],10020
10485,New Balance Athletic Shoe Inc.,10485,[],10021
10486,New Balance Canada,10486,[],10022
10487,"New Chengbang Trade (Shenzhen) Co., Ltd.",10487,[],10023
10488,New Direx Inc.,10488,[],10024
10489,New Era Adhesive Industries,10489,[],10025
10490,New Era Cap Mexico S. De R.L. De C.V.,10490,[],10026
10491,New Farco Fashion Trading,10491,[],10027
10492,New Friends Enterprises,10492,[],10028
10493,New Khalid Karwan Ltd.,10493,[],10029
10494,New Look Retailers Ltd.,10494,[],10030
10495,New Mag Plast (Pvt) Ltd.,10495,[],10031
10496,New Marine Consolidator Inc. Nyc,10496,[],10032
10497,"New Materials Co., Ltd. Huizhou City Water",10497,[],10033
10498,New Mind S.A.,10498,[],10034
10499,New Pride Tire,10499,[],10035
10500,"New Resources Industrial Ltd.,Xiamen",10500,[],10036
10501,New Shah Trading Concern,10501,[],10037
10502,New Shrestha Machinery Concern,10502,[],10038
10503,New Style Trading L.L.C,10503,[],10039
10504,"New Theingi Group Co., Ltd.",10504,[],10040
10505,New Trafic Logistica International E Transporte Ltda,10505,[],10041
10506,New Vision Rubber,10506,[],10042
10507,New Vision Rubber & Plastic,10507,[],10043
10508,New Vision Rubber & Plastic Technol,10508,[],10044
10509,New Vision Rubber & Plastic Technology Sdn Bhd,10509,[],10045
10510,New Wesco Inc.,10510,[],10046
10511,New Westlife Trading,10511,[],10047
10512,Newage Fire Protection Industries Private Ltd.,10512,[],10048
10513,"Newitt & Co., Ltd.",10513,[],10049
10514,Newport China Tank Containers,10514,[],10050
10515,Newport Tank,10515,[],10051
10516,Newport Tank Containers Inc.,10516,[],10052
10517,Newpro Industrial Mfg. Corp,10517,[],10053
10518,Newstead Brewing,10518,[],10054
10519,Newtech Savona,10519,[],10055
10520,Newtral Mexico Sa De Cv,10520,[],10056
10521,Nexans Brasil Sa,10521,[],10057
10522,"Nexans Communication (Shanghai) Cable Co., Ltd.",10522,[],10058
10523,Nexel Distribuidora De Materiais Para Informatica Ltda,10523,[],10059
10524,Nexen Corporation,10524,[],10060
10525,Nexen Tire Corp. Yusan Dong,10525,[],10061
10526,Nexen Tire Corporation,10526,[],10062
10527,Nexeo Solutions Canada Corp.,10527,[],10063
10528,Nexeo Solutions Llc,10528,[],10064
10529,Nexeo Solutions Mexico S. De R.L. De C.V.,10529,[],10065
10530,Nexo International Comercio De Produtos Quimicos Ltda,10530,[],10066
10531,Nexo International Ltda,10531,[],10067
10532,"Nexstar Extrusions Pvt., Ltd.",10532,[],10068
10533,"Next Holding Wholesale Pvt., Ltd.",10533,[],10069
10534,Next Retail Ltd.,10534,[],10070
10535,Nexus America Sa,10535,[],10071
10536,"Nexus Petrochem Pvt., Ltd.",10536,[],10072
10537,Ng Fung Hong Inc.,10537,[],10073
10538,Ngl Navigator Global Logistics,10538,[],10074
10539,Ngp Solutions,10539,[],10075
10540,Nhs Holdings Llc,10540,[],10076
10541,Ni Hao Fashion,10541,[],10077
10542,Ni Met Polymers Inc.,10542,[],10078
10543,"Nibras Shoes Pvt., Ltd.",10543,[],10079
10544,Nicera Philippines Inc.,10544,[],10080
10545,"Nichireki Co., Ltd. (TSE:5011)",10545,[],10081
10546,Nichirin Flex U . S . A . Inc.,10546,"[6666, 5432, 8213]",5150
10547,Nichirin Tennessee Inc.,10547,[],10082
10548,Nicolas Gonzalez Oddone Sa,10548,[],10083
10549,Nicoll Uruguay S.A.,10549,[],10084
10550,Nid From Tna (Pty) Ltd.,10550,[],10085
10551,Nidec Elesys Americas,10551,[],10086
10552,Nidev Mfg. Co.,10552,[],10087
10553,Nidhi Imp. & Exp.,10553,[],10088
10554,Nieuw Statendam,10554,[],10089
10555,Nifco South India Mfg. Private Ltd.,10555,[],10090
10556,"Nifco (Yancheng)  Co.,  Ltd.",10556,[],10091
10557,Nigitalex Nig Ltd.,10557,[],10092
10558,Nihon Garter Philippines Inc.,10558,[],10093
10559,"Nihon Purple Co., Ltd.",10559,[],10094
10560,Nijedi Industrial Supply,10560,[],10095
10561,Nijuler Automocion Siglo Xxi S.L,10561,[],10096
10562,Nik & Associates,10562,[],10097
10563,Nike Ihm Inc.,10563,[],10098
10564,"Nike India Pvt., Ltd.",10564,[],10099
10565,Nikhil Petro Chem Private Ltd.,10565,[],10100
10566,Nikhil Plast,10566,[],10101
10567,Nikhil Thermo Plast Ltd.,10567,[],10102
10568,Nikita Containers P. Ltd.,10568,[],10103
10569,Nikoo Nassaj Co.,10569,[],10104
10570,Nikoonassaj Co.,10570,[],10105
10571,Nikunj Sales Corp.,10571,[],10106
10572,Nikunj Sales Corporation,10572,[],10107
10573,Nile Air,10573,[],10108
10574,"Nilfisk Advance De Mexico Mfg., S. De R.L. De C.V.",10574,[],10109
10575,Nilfisk India Private Ltd.,10575,[],10110
10576,Nilit Ltd.,10576,[],10111
10577,Nilkamal Ltd.,10577,[],10112
10578,Nilos Gmb H & Co.,10578,[],10113
10579,Nilos Gmb H & Co. Kg,10579,[],10114
10580,Nimaco Enterprises,10580,[],10115
10581,Nimsetha Sports (Pvt) Ltd.,10581,[],10116
10582,"Ning Bo Bonded Aera Jin Ming International Trade Co., Ltd.",10582,[],10117
10583,"Ning Bo Optimization Plastics Technology Co., Ltd.",10583,[],10118
10584,"Ning Bo Shui Yi Plumbing Co., Ltd.",10584,[],10119
10585,"Ningbo Actmix Polymer Co., Ltd.",10585,[],10120
10586,"Ningbo Aisike Car Audio Communications Co., Ltd.",10586,[],10121
10587,Ningbo Amperex Technology Ltd.,10587,[],10122
10588,"Ningbo Asia Pulp Paper Industry Co., Ltd.",10588,[],10123
10589,"Ningbo Auto Parts Co., Breton",10589,[],10124
10590,"Ningbo Auto Parts Co., Ltd. The Cheung",10590,[],10125
10591,"Ningbo Beigong Energy Co., Ltd.",10591,[],10126
10592,"Ningbo Borgers Tuopu Automobile Parts Co., Ltd.",10592,[],10127
10593,Ningbo Changhua Auto Products,10593,[],10128
10594,"Ningbo Cheung Road Auto Parts Co., Ltd.",10594,[],10129
10595,"Ningbo Daxie Development Zone Yining Trading Co., Ltd.",10595,[],10130
10596,Ningbo Ftz Hpmshop.Com,10596,[],10131
10597,"Ningbo Ftz Youpolai International Trade Co., Ltd.",10597,[],10132
10598,"Ningbo Green Was Imp. & Exp. . Co., Ltd. Was Clean",10598,[],10133
10599,"Ningbo Haijie Kaiwei Imp. & Exp. . Co., Ltd.",10599,[],10134
10600,"Ningbo Hemei Plastic Co., Ltd.",10600,[],10135
10601,"Ningbo Hua Xiang Automotive Door Systems Co., Ltd.",10601,[],10136
10602,"Ningbo Huamao Imp.& Exp. Co., Ltd.",10602,[],10137
10603,"Ningbo Huaxiang Automotive Component Research And Development Co., Ltd.",10603,[],10138
10604,"Ningbo Huaxin Imp. & Exp. . Co., Ltd.",10604,[],10139
10605,"Ningbo Huayi Imp. & Exp. Co., Ltd.",10605,[],10140
10606,"Ningbo Imp. & Exp. . Co., Ltd. Fu Baiyuan",10606,[],10141
10607,"Ningbo International Trade Co., Ltd. Small View",10607,[],10142
10608,"Ningbo Jiahui Huamao Imp. & Exp. Co., Ltd.",10608,[],10143
10609,"Ningbo Jifeng Auto Parts Co., Ltd.",10609,[],10144
10610,Ningbo Lanling Steel Industrial Co . Ltd.,10610,[],10145
10611,"Ningbo Lejinyongxing Chemical Co., Ltd.",10611,[],10146
10612,"Ningbo Mengshen Mattress Machinery Co., Ltd.",10612,[],10147
10613,"Ningbo Minfeng Electrical Appliances Co., Ltd.",10613,[],10148
10614,"Ningbo Mo Times Conditioning Co., Ltd.",10614,[],10149
10615,Ningbo Multitem Imp.&Exp.Co. Ltd.,10615,[],10150
10616,"Ningbo Ninghai Internationai Trade Co., Ltd.",10616,[],10151
10617,"Ningbo Pentyl Trading Co., Ltd.",10617,[],10152
10618,Ningbo Plastic Omnium Auto Inergy,10618,[],10153
10619,"Ningbo Ruqiang Mould Plastic Co., Ltd.",10619,[],10154
10620,"Ningbo Shanshan Hanxiang Trading Co., Ltd.",10620,[],10155
10621,"Ningbo Shanshan Products Co., Ltd.",10621,[],10156
10622,"Ningbo Shengyue Chemistry Co., Ltd.",10622,[],10157
10623,"Ningbo Shuaixian Regulator Co., Ltd.",10623,[],10158
10624,Ningbo Silian Feiyang Imp.And Exp.Co. Ltd.,10624,[],10159
10625,"Ningbo Su Fa International Trade Co., Ltd.",10625,[],10160
10626,"Ningbo Swing Imp. & Exp. Co., Ltd.",10626,[],10161
10627,"Ningbo Taidi Plastic Products Co., Ltd.",10627,[],10162
10628,"Ningbo Talent Trading Co., Ltd.",10628,[],10163
10629,"Ningbo Three State Chemical Co., Ltd.",10629,[],10164
10630,Ningbo Tianqi International Trading Co.,10630,[],10165
10631,"Ningbo Yaleke Automobile Part Co., Ltd.",10631,[],10166
10632,"Ningbo Yong Tam International Trade Co., Ltd.",10632,[],10167
